,Company,Open,High,Low,Close,Volume,Body_Ratio,Clasificación,Daily_Return
2023-02-06,Apple Inc.,151.92183108701917,152.44957822708164,150.13942718880048,151.08538818359375,69858300.0,0.3620728210254884,Fuerte Volatilidad,-0.006048580308217755
2023-02-07,Apple Inc.,150.00002245654582,154.57051871616258,150.00002245654582,153.99298095703125,83322600.0,0.8736378444865507,Fuerte Dirección Alcista,0.019244698699150797
2023-02-08,Apple Inc.,153.2262617390446,153.92328482329503,150.52776820591916,151.2745819091797,64120100.0,0.5747814102506731,Fuerte Volatilidad,-0.01765274644959358
2023-02-09,Apple Inc.,153.1266906906391,153.67435714826664,149.78096446963636,150.2290496826172,56007100.0,0.7442457638363148,Fuerte Dirección Bajista,-0.0069114864729238334
2023-02-10,Apple Inc.,149.05227830908004,150.92713930245992,148.81292755332043,150.59803771972656,57450700.0,0.7311280013819199,Fuerte Dirección Alcista,0.0024561696814890954
2023-02-11,Apple Inc.,149.5475905376817,151.89782056546855,149.37805105232783,151.54212951660156,59033466.666666664,0.7915561199221732,Fuerte Dirección Alcista,0.006268951516035237
2023-02-12,Apple Inc.,150.0429027662834,152.86850182847718,149.94317455133526,152.48622131347656,60616233.333333336,0.8352291267663993,Fuerte Dirección Alcista,0.0062298965963230035
2023-02-13,Apple Inc.,150.53821499488507,153.8391830914858,150.50829805034266,153.43031311035156,62199000.0,0.8682671661565173,Fuerte Dirección Alcista,0.006191325280034077
2023-02-14,Apple Inc.,151.70501834189514,153.35052634347124,150.4484610456437,152.78207397460938,61707600.0,0.37113418279061844,Fuerte Volatilidad,-0.004224974339170906
2023-02-15,Apple Inc.,152.69232014892478,155.07579967674903,152.46295184429226,154.90626525878906,65573800.0,0.8473302893351398,Fuerte Dirección Alcista,0.013903406524856443
2023-02-16,Apple Inc.,153.0912133655665,155.90352760185687,152.93166141673467,153.29067993164062,68167900.0,0.0671182865072152,Indecisión,-0.01042943824414988
2023-02-17,Apple Inc.,151.9343987365603,152.58261946441303,150.43849070259546,152.13385009765625,59144100.0,0.09302210046698821,Indecisión,-0.007546641677760535
2023-02-18,Apple Inc.,151.39836413542764,152.15878101946672,149.83015553710092,151.11912536621094,59074875.0,0.11991570621008928,Indecisión,-0.00666994709457458
2023-02-19,Apple Inc.,150.86232953429501,151.7349425745204,149.22182037160638,150.10440063476562,59005650.0,0.3015885573135101,Fuerte Volatilidad,-0.0067147340152101664
2023-02-20,Apple Inc.,150.3262949331624,151.31110412957406,148.61348520611185,149.0896759033203,58936425.0,0.4584113119487448,Fuerte Volatilidad,-0.006760126466340832
2023-02-21,Apple Inc.,149.79026033202973,150.88726568462775,148.0051500406173,148.074951171875,58867200.0,0.5951562574248037,Fuerte Volatilidad,-0.006806136811936758
2023-02-22,Apple Inc.,148.46386952150402,149.54092504771984,146.7585430178673,148.50376892089844,51011300.0,0.014340014766602455,Indecisión,0.002895950636010669
2023-02-23,Apple Inc.,149.6805517596547,149.92986976120673,146.83833567225952,148.992431640625,48394200.0,0.22258209006649576,Indecisión,0.0032905745307167944
2023-02-24,Apple Inc.,146.70868665446164,146.78847024167726,145.32247916306235,146.30978393554688,55469600.0,0.27210446552762074,Indecisión,-0.018005261579653653
2023-02-25,Apple Inc.,146.90814473089122,147.4466700117856,145.89757291281623,146.7120157877604,51979233.333333336,0.12660855362862716,Indecisión,0.002749179456041917
2023-02-26,Apple Inc.,147.10760280732077,148.10486978189397,146.47266666257013,147.11424763997397,48488866.666666664,0.004071081947170138,Indecisión,0.002741642189658444
2023-02-27,Apple Inc.,147.30706088375035,148.76306955200232,147.047760412324,147.5164794921875,44998500.0,0.12208796863078661,Indecisión,0.002734146139250271
2023-02-28,Apple Inc.,146.64885499581445,148.67331599852525,146.4294539319298,147.00787353515625,50547000.0,0.16000027126735653,Indecisión,-0.003447790774170345
2023-03-01,Apple Inc.,146.4294625715615,146.82836532007133,144.61442006636352,144.91360473632812,55479000.0,0.6846862327307681,Fuerte Volatilidad,-0.014245963487984792
2023-03-02,Apple Inc.,143.98615302876476,146.3097988859307,143.50745145655588,145.51197814941406,52238100.0,0.5444810677845566,Fuerte Volatilidad,0.004129173476670411
2023-03-03,Apple Inc.,147.63614731365107,150.69777980573255,146.92809268107115,150.6179962158203,70732300.0,0.7910069996689925,Fuerte Dirección Alcista,0.03509001892038954
2023-03-04,Apple Inc.,149.5475883648339,152.42306426780007,148.96585647516918,151.54878743489584,76340866.66666667,0.5788483626374836,Fuerte Volatilidad,0.0061798141155842146
2023-03-05,Apple Inc.,151.45902941601673,154.14834872986756,151.00362026926723,152.47957865397134,81949433.33333333,0.32452698245360967,Fuerte Volatilidad,0.006141858571289127
2023-03-06,Apple Inc.,153.37047046719957,155.87363319193508,153.04138406336526,153.41036987304688,87558000.0,0.014087533983091202,Indecisión,0.006104366416094464
2023-03-07,Apple Inc.,153.28070929438476,153.60981089319313,150.71772806802431,151.1864471435547,56182000.0,0.7241362981047516,Fuerte Dirección Bajista,-0.014496560638844525
2023-03-08,Apple Inc.,152.3931385242488,153.05134172504253,151.4158161824775,152.45297241210938,47204800.0,0.03658389080658342,Indecisión,0.008377240767832195
2023-03-09,Apple Inc.,153.14108296077163,154.11840524130238,149.82016543813046,150.17918395996094,53833600.0,0.6890958011753857,Fuerte Volatilidad,-0.01491468756674652
2023-03-10,Apple Inc.,149.8002362524736,150.528240563511,147.20732292342737,148.0948944091797,68572400.0,0.5135152473251283,Fuerte Volatilidad,-0.013878684753919956
2023-03-11,Apple Inc.,149.00241659070252,151.2595733914375,147.23724086044112,148.74977111816406,73867300.0,0.06281068772697361,Indecisión,0.00442200733250786
2023-03-12,Apple Inc.,148.2045969289314,151.99090621936398,147.26715879745484,149.40464782714844,79162200.0,0.2540463727275281,Indecisión,0.004402539271567418
2023-03-13,Apple Inc.,147.40677726716032,152.7222390472905,147.2970767344686,150.0595245361328,84457100.0,0.48897104197287405,Fuerte Volatilidad,0.004383241877066846
2023-03-14,Apple Inc.,150.8673126376957,152.9815244880126,149.69053893751212,152.17373657226562,73695900.0,0.3969704255830717,Fuerte Volatilidad,0.014089155904420725
2023-03-15,Apple Inc.,150.77755447086528,152.83193233372094,149.51101478386832,152.57264709472656,77167900.0,0.5405411597589777,Fuerte Volatilidad,0.002621415044714359
2023-03-16,Apple Inc.,151.7449142739004,156.03318700498858,151.22632856249444,155.4248504638672,76161100.0,0.765559509186914,Fuerte Dirección Alcista,0.018694067537347037
2023-03-17,Apple Inc.,155.65421930810345,156.31242249596173,153.85912662174613,154.57716369628906,98944600.0,0.4390239363846639,Fuerte Volatilidad,-0.005453997639683683
2023-03-18,Apple Inc.,155.3184732492155,156.67144140275298,153.81591023847545,155.3749796549479,90510200.0,0.019788404496967695,Indecisión,0.0051612795808984036
2023-03-19,Apple Inc.,154.98272719032755,157.03046030954422,153.7726938552048,156.17279561360678,82075800.0,0.36530194535401117,Fuerte Volatilidad,0.005134777558334358
2023-03-20,Apple Inc.,154.6469811314396,157.38947921633547,153.72947747193413,156.97061157226562,73641400.0,0.6348714025561504,Fuerte Volatilidad,0.0051085463093889505
2023-03-21,Apple Inc.,156.89084482284986,158.96515727740248,156.11295863093798,158.84548950195312,73938300.0,0.6853115513276701,Fuerte Volatilidad,0.01194413343305567
2023-03-22,Apple Inc.,158.86543566533695,161.69768454709222,157.37949487889298,157.39944458007812,75701800.0,0.3394920552135371,Fuerte Volatilidad,-0.00910346857445532
2023-03-23,Apple Inc.,158.39672662423814,161.1093079048931,157.24985459953731,158.49644470214844,67622100.0,0.025837358304586094,Indecisión,0.006969529816302611
2023-03-24,Apple Inc.,158.42662824205357,159.90258651994483,157.41938901477016,159.81283569335938,59196500.0,0.5582348759682325,Fuerte Volatilidad,0.008305492237915768
2023-03-25,Apple Inc.,158.78564572208265,160.0455304266326,157.4260328125846,159.157958984375,56927766.666666664,0.14213155236167627,Indecisión,-0.00409777291131308
2023-03-26,Apple Inc.,159.14466320211176,160.18847433332036,157.43267661039906,158.50308227539062,54659033.333333336,0.23281132769099652,Indecisión,-0.004114633746017504
2023-03-27,Apple Inc.,159.50368068214084,160.33141824000813,157.4393204082135,157.84820556640625,52390300.0,0.5724132487963975,Fuerte Volatilidad,-0.004131633906314547
2023-03-28,Apple Inc.,157.53905927142972,158.05764497294,155.55448251055446,157.2199249267578,45992200.0,0.12749246182278143,Indecisión,-0.003980283699735354
2023-03-29,Apple Inc.,158.93523099254307,160.6106558361838,158.91529650924892,160.3314208984375,51305700.0,0.8235362755921833,Fuerte Dirección Alcista,0.01979072291968853
2023-03-30,Apple Inc.,161.08934614798125,162.02678426974174,160.83006090421986,161.91708374023438,49501700.0,0.6916699515532255,Fuerte Volatilidad,0.00988990699958503
2023-03-31,Apple Inc.,161.99686889563043,164.5498828247101,161.46831594393018,164.4501495361328,68749800.0,0.7961146830217365,Fuerte Dirección Alcista,0.01564421577628128
2023-04-01,Apple Inc.,162.6052056999579,164.97870782868,162.23621485064746,164.87232971191406,64825266.666666664,0.8266653844206316,Fuerte Dirección Alcista,0.0025672228147683995
2023-04-02,Apple Inc.,163.21354250428539,165.40753283264988,163.00411375736476,165.2945098876953,60900733.333333336,0.8658362600218044,Fuerte Dirección Alcista,0.002560649058086062
2023-04-03,Apple Inc.,163.82187930861286,165.83635783661978,163.77201266408204,165.71669006347656,56976200.0,0.917874965907164,Fuerte Dirección Alcista,0.0025541088815841384
2023-04-04,Apple Inc.,166.14553199962918,166.38486755607673,164.65959114563967,165.1781768798828,46278300.0,0.560695731938579,Fuerte Volatilidad,-0.0032496013732079554
2023-04-05,Apple Inc.,164.29060048990766,164.59975238594717,161.3586182728713,163.31326293945312,51511700.0,0.3015418419471175,Fuerte Volatilidad,-0.011290316769786424
2023-04-06,Apple Inc.,161.98690290780667,164.5100153674671,161.55808320108,164.21083068847656,45390100.0,0.7533803811595634,Fuerte Dirección Alcista,0.005495988095934434
2023-04-07,Apple Inc.,161.73508859195448,163.77950707003393,161.07938860238568,163.55511856079102,45971800.0,0.6740555981685296,Fuerte Volatilidad,-0.00399311132485225
2023-04-08,Apple Inc.,161.48327427610232,163.04899877260073,160.60069400369136,162.89940643310547,46553500.0,0.5784133474665347,Fuerte Volatilidad,-0.004009120188077975
2023-04-09,Apple Inc.,161.23145996025016,162.31849047516755,160.12199940499704,162.24369430541992,47135200.0,0.460841548102074,Fuerte Volatilidad,-0.004025257930911019
2023-04-10,Apple Inc.,160.97964564439798,161.58798217773438,159.64330480630272,161.58798217773438,47716900.0,0.3128213153879336,Fuerte Volatilidad,-0.004041526115962202
2023-04-11,Apple Inc.,161.90711805363685,161.91708529562848,160.0721259772354,160.36134338378906,47644200.0,0.8378367232477105,Fuerte Dirección Bajista,-0.007591151132737783
2023-04-12,Apple Inc.,160.78020892369992,161.61791383424827,159.34413466723723,159.66326904296875,50133100.0,0.4912261915916051,Fuerte Volatilidad,-0.004353133530127784
2023-04-13,Apple Inc.,161.18908093947846,165.3477034233356,160.97964712040562,165.1083526611328,68445600.0,0.8972576015161285,Fuerte Dirección Alcista,0.03410354586125042
2023-04-14,Apple Inc.,164.14100409752754,165.86629571131851,163.37311557051947,164.7593231201172,49386500.0,0.24800415039062518,Indecisión,-0.002113942362031662
2023-04-15,Apple Inc.,164.30721394000082,165.55713656536662,163.4429196209244,164.7659657796224,46763066.666666664,0.21698427913348167,Indecisión,4.031735126974745e-05
2023-04-16,Apple Inc.,164.4734237824741,165.24797741941475,163.51272367132933,164.7726084391276,44139633.333333336,0.17241550809707037,Indecisión,4.031572584639598e-05
2023-04-17,Apple Inc.,164.63963362494738,164.93881827346286,163.58252772173427,164.7792510986328,41516200.0,0.1029406814841341,Indecisión,4.031410055427287e-05
2023-04-18,Apple Inc.,165.64689859925232,166.95332258949836,165.1981139894548,166.01588439941406,49923000.0,0.2102233319461766,Indecisión,0.007504787723795481
2023-04-19,Apple Inc.,165.34770460362859,167.7012671886846,165.08840413843376,167.17271423339844,47720200.0,0.6984712151655439,Fuerte Volatilidad,0.006968187641618551
2023-04-20,Apple Inc.,165.6369188546547,167.4120619690418,165.10836586088578,166.1953887939453,52456400.0,0.24242344175231997,Indecisión,-0.005846201899244341
2023-04-21,Apple Inc.,164.5997564219433,165.99593121802175,164.04128650351194,164.56983947753906,58337300.0,0.015305566368234698,Indecisión,-0.009780953179282625
2023-04-22,Apple Inc.,164.58313126662014,165.7133708941196,163.84182714262667,164.67288716634116,52874733.333333336,0.0479582161247441,Indecisión,0.0006261638774713862
2023-04-23,Apple Inc.,164.56650611129695,165.43081057021746,163.64236778174143,164.77593485514322,47412166.666666664,0.1171011704683786,Indecisión,0.0006257720416231738
2023-04-24,Apple Inc.,164.54988095597378,165.1482502463153,163.44290842085616,164.8789825439453,41949600.0,0.19298276923626526,Indecisión,0.0006253806958684827
2023-04-25,Apple Inc.,164.73936662300179,165.85630641051569,163.28334278528118,163.3232421875,48714100.0,0.550386496572689,Fuerte Volatilidad,-0.009435649907838628
2023-04-26,Apple Inc.,162.61517555853104,164.82912069314364,162.35589030766388,163.31326293945312,45498800.0,0.28225732023208827,Indecisión,-6.110121200886276e-05
2023-04-27,Apple Inc.,164.73937477582913,168.10017676383075,164.73937477582913,167.95059204101562,64902300.0,0.955491360886731,Fuerte Dirección Alcista,0.0283953000392978
2023-04-28,Apple Inc.,168.03037633025767,169.38666695235054,167.42203975967564,169.2171173095703,55209200.0,0.6040540331200768,Fuerte Volatilidad,0.007541058671858503
2023-04-29,Apple Inc.,168.29298862292234,169.5861178659484,167.67467973915936,169.18719991048178,54297100.0,0.4678212048964375,Fuerte Volatilidad,-0.00017679889342281374
2023-04-30,Apple Inc.,168.55560091558698,169.78556877954625,167.92731971864305,169.15728251139322,53385000.0,0.32378953309616776,Fuerte Volatilidad,-0.0001768301567990349
2023-05-01,Apple Inc.,168.81821320825165,169.98501969314412,168.17995969812677,169.1273651123047,52472900.0,0.17126960040464778,Indecisión,-0.0001768614312335215
2023-05-02,Apple Inc.,169.62600548993623,169.8853059713339,167.08295862668888,168.08023071289062,48425700.0,0.5515999934838236,Fuerte Volatilidad,-0.006191395453472248
2023-05-03,Apple Inc.,169.03760523848953,170.4537296628055,166.703992393511,166.99319458007812,65136000.0,0.5452143741249502,Fuerte Volatilidad,-0.006467364592504299
2023-05-04,Apple Inc.,164.44018404024763,166.58431281295654,163.8617644381168,165.3377227783203,81235400.0,0.32966860988301744,Fuerte Volatilidad,-0.009913408782439737
2023-05-05,Apple Inc.,170.51356574360037,173.82451615472047,170.29416468179537,173.0965118408203,113316400.0,0.7316399279304114,Fuerte Dirección Alcista,0.04692691378665437
2023-05-06,Apple Inc.,171.01219914473438,173.67492373651493,170.7429365164738,173.07323710123697,94198533.33333333,0.7029491610381852,Fuerte Dirección Alcista,-0.00013446105490988458
2023-05-07,Apple Inc.,171.51083254586842,173.52533131830938,171.19170835115227,173.04996236165366,75080666.66666666,0.6595451953664322,Fuerte Volatilidad,-0.00013447913711639448
2023-05-08,Apple Inc.,172.00946594700244,173.37573890010384,171.6404801858307,173.0266876220703,55962800.0,0.5862075013373265,Fuerte Volatilidad,-0.00013449722418723553
2023-05-09,Apple Inc.,172.57792910959586,173.06658266892038,171.13188769884806,171.30142211914062,45326900.0,0.6597975444198932,Fuerte Volatilidad,-0.00997109478682301
2023-05-10,Apple Inc.,172.54801238745625,173.5552516683105,171.43105735650065,173.08653259277344,53724500.0,0.25351739354690045,Indecisión,0.010420873636362904
2023-05-11,Apple Inc.,173.3757495258057,174.1137210933773,171.7003245925906,173.27601623535156,49514700.0,0.04132486743128553,Indecisión,0.0010947335979276662
2023-05-12,Apple Inc.,173.38585205810793,173.82526111441723,170.76939025326212,172.3372802734375,45497800.0,0.343133539443506,Fuerte Volatilidad,-0.00541757585561653
2023-05-13,Apple Inc.,173.23273249588306,173.54231707391594,170.92585014804462,172.17084248860678,42754100.0,0.405848817264392,Fuerte Volatilidad,-0.0009657677350288774
2023-05-14,Apple Inc.,173.0796129336582,173.25937303341465,171.08231004282712,172.00440470377603,40010400.0,0.49388016540210894,Fuerte Volatilidad,-0.0009667013439965677
2023-05-15,Apple Inc.,172.92649337143334,172.97642899291336,171.23876993760962,171.8379669189453,37266700.0,0.6264326993063404,Fuerte Volatilidad,-0.0009676367597525326
2023-05-16,Apple Inc.,171.75807297221974,172.90651607519888,171.56832675352302,171.8379669189453,42110300.0,0.05970302215946749,Indecisión,0.0
2023-05-17,Apple Inc.,171.47844864012495,172.69678940031352,170.19017972528925,172.45712280273438,57951600.0,0.39043739931305765,Fuerte Volatilidad,0.0036031378564966854
2023-05-18,Apple Inc.,172.76669586509925,175.00368053431094,172.3472640967867,174.81393432617188,65496700.0,0.7706767779906608,Fuerte Dirección Alcista,0.013666072384457717
2023-05-19,Apple Inc.,176.15213466613238,176.15213466613238,174.7040930618688,174.92379760742188,55772400.0,0.8482747008744925,Fuerte Dirección Bajista,0.0006284583758924267
2023-05-20,Apple Inc.,175.34987914492373,175.59288797860805,174.20809006594203,174.6042226155599,51705233.333333336,0.5384587328906988,Fuerte Volatilidad,-0.001826938336767614
2023-05-21,Apple Inc.,174.54762362371508,175.0336412910837,173.71208707001523,174.2846476236979,47638066.666666664,0.1989899436774971,Indecisión,-0.001830282149393514
2023-05-22,Apple Inc.,173.74536810250643,174.47439460355938,173.21608407408846,173.96507263183594,43570900.0,0.17460279015696062,Indecisión,-0.0018336382247045035
2023-05-23,Apple Inc.,172.89653392147025,173.14619678903398,171.0490226062137,171.32864379882812,50747300.0,0.7476203624315199,Fuerte Dirección Bajista,-0.01515493192468187
2023-05-24,Apple Inc.,170.85927252265486,172.18748077662556,170.29004912135989,171.60826110839844,45143500.0,0.3947381101527487,Fuerte Volatilidad,0.0016320523140229692
2023-05-25,Apple Inc.,172.1774942175649,173.66547507432603,171.4584639792894,172.7567138671875,56058300.0,0.2624452821851248,Indecisión,0.006692292966383739
2023-05-26,Apple Inc.,173.0862804330217,175.5329734916611,172.87655691909848,175.19342041015625,54835000.0,0.7932264837144173,Fuerte Dirección Alcista,0.014104844254227089
2023-05-27,Apple Inc.,173.9950503260984,176.33688540527763,173.7403893306805,175.6602897644043,55117350.0,0.6413410189977923,Fuerte Volatilidad,0.002664879498071482
2023-05-28,Apple Inc.,174.90382021917512,177.14079731889416,174.60422174226255,176.12715911865234,55399700.0,0.48227969659068276,Fuerte Volatilidad,0.002657796789895972
2023-05-29,Apple Inc.,175.81259011225183,177.9447092325107,175.46805415384458,176.5940284729004,55682050.0,0.3155216757391325,Fuerte Volatilidad,0.0026507516307210377
2023-05-30,Apple Inc.,176.72136000532853,178.74862114612722,176.3318865654266,177.06089782714844,55964400.0,0.14049446080316752,Indecisión,0.002643743722736902
2023-05-31,Apple Inc.,177.09086501462403,179.1081452280656,176.52162636877583,177.01097106933594,99625300.0,0.030888599555786423,Indecisión,-0.0002819750629596829
2023-06-01,Apple Inc.,177.4603610755877,179.8770957758611,176.69139518606963,179.84713745117188,68901800.0,0.7492155362096939,Fuerte Dirección Alcista,0.016022545747884642
2023-06-02,Apple Inc.,180.78587233883144,181.53486093281265,179.01825499033646,180.7059783935547,61945900.0,0.03174670453100037,Indecisión,0.004775394007124456
2023-06-03,Apple Inc.,181.3184880813125,182.59010162560438,178.6121359336476,180.24992879231772,81946100.0,0.26861953363633734,Indecisión,-0.0025237106447233426
2023-06-04,Apple Inc.,181.85110382379358,183.6453423183961,178.20601687695878,179.79387919108072,101946300.0,0.3782131911138685,Fuerte Volatilidad,-0.002530095874614502
2023-06-05,Apple Inc.,182.38371956627464,184.70058301118783,177.79989782026993,179.33782958984375,121946500.0,0.4413894986022011,Fuerte Volatilidad,-0.0025365134969488334
2023-06-06,Apple Inc.,179.72730764994537,179.8770992763065,177.19072436334068,178.9683380126953,64848400.0,0.28252558255621213,Indecisión,-0.0020603102981311405
2023-06-07,Apple Inc.,178.1993591903379,180.96562784957044,177.08087449268916,177.5802001953125,61944600.0,0.15938180320473913,Indecisión,-0.007756331833870811
2023-06-08,Apple Inc.,177.66007963684837,180.59611721859605,177.2206858168101,180.3264923095703,50214900.0,0.7899472260971243,Fuerte Dirección Alcista,0.015465080629694539
2023-06-09,Apple Inc.,181.2552379779913,181.9842492689996,180.38641609366343,180.71597290039062,48870700.0,0.3374977350105499,Fuerte Volatilidad,0.0021598634001691597
2023-06-10,Apple Inc.,181.1786766761762,182.53683818482747,180.49959592493568,181.65803019205728,50672100.0,0.23529529370088087,Indecisión,0.005212916581457394
2023-06-11,Apple Inc.,181.10211537436112,183.08942710065537,180.6127757562079,182.60008748372397,52473500.0,0.604837702618588,Fuerte Volatilidad,0.005185883005946357
2023-06-12,Apple Inc.,181.02555407254602,183.64201601648324,180.72595558748014,183.54214477539062,54274900.0,0.8630104773600142,Fuerte Dirección Alcista,0.005159128369807808
2023-06-13,Apple Inc.,182.55348317700447,183.90165345516425,182.19396805518622,183.0627899169922,54929100.0,0.29824389199220946,Indecisión,-0.002611688225530151
2023-06-14,Apple Inc.,183.12271513340767,184.14134389926085,181.77454479216084,183.70193481445312,57462900.0,0.24472701519444331,Indecisión,0.0034913971198120564
2023-06-15,Apple Inc.,183.71193194142057,186.2684772778539,183.5321667521524,185.7591552734375,65433200.0,0.7481692274279023,Fuerte Dirección Alcista,0.011198686943946656
2023-06-16,Apple Inc.,186.47818046053334,186.73783958924915,184.0215064339309,184.67062377929688,101235600.0,0.6654399802533404,Fuerte Volatilidad,-0.0058599076451348875
2023-06-17,Apple Inc.,185.89896442634927,186.51563961722644,184.05645890639744,184.6930923461914,88376475.0,0.4903552125501807,Fuerte Volatilidad,0.00012166833270343957
2023-06-18,Apple Inc.,185.3197483921652,186.2934396452037,184.091411378864,184.71556091308594,75517350.0,0.2743777127273483,Indecisión,0.00012165353132109757
2023-06-19,Apple Inc.,184.74053235798112,186.07123967318097,184.12636385133052,184.73802947998047,62658225.0,0.0012869088980054875,Indecisión,0.00012163873353965293
2023-06-20,Apple Inc.,184.16131632379705,185.84903970115826,184.16131632379705,184.760498046875,49799100.0,0.3550236556033138,Fuerte Volatilidad,0.00012162393935777338
2023-06-21,Apple Inc.,184.65064889376922,185.15997089092158,182.3437664588452,183.71192932128906,49515700.0,0.3333279224292815,Fuerte Volatilidad,-0.00567528631212022
2023-06-22,Apple Inc.,183.49221980695384,186.79775361246232,183.422306892294,186.74781799316406,51245300.0,0.9644940228971741,Fuerte Dirección Alcista,0.016525266938793193
2023-06-23,Apple Inc.,185.29977218365863,187.30705603211652,184.76049188882976,186.42823791503906,53079300.0,0.4431326555646701,Fuerte Volatilidad,-0.001711292166940881
2023-06-24,Apple Inc.,185.72586501284061,187.470172904434,184.83372868231558,185.95887756347656,51415766.666666664,0.08838136937663654,Indecisión,-0.002517646236491311
2023-06-25,Apple Inc.,186.1519578420226,187.6332897767515,184.90696547580137,185.48951721191406,49752233.333333336,0.242979395326401,Indecisión,-0.002524000777549773
2023-06-26,Apple Inc.,186.57805067120458,187.79640664906898,184.9802022692872,185.02015686035156,48088700.0,0.5531891868493315,Fuerte Volatilidad,-0.002530387477510554
2023-06-27,Apple Inc.,185.6393095002511,188.13593801859233,185.41960497158018,187.80638122558594,50730800.0,0.7977930864252923,Fuerte Dirección Alcista,0.015059031472648421
2023-06-28,Apple Inc.,187.67655430359167,189.6438988227461,187.34701274416582,188.99478149414062,51216800.0,0.5739192739431613,Fuerte Volatilidad,0.006327794938592701
2023-06-29,Apple Inc.,188.8250133272047,189.81368372402295,188.685202737189,189.33432006835938,46347300.0,0.45132062223183067,Fuerte Volatilidad,0.0017965499974890164
2023-06-30,Apple Inc.,191.37157910228686,194.21772654519862,191.00206770986077,193.7084197998047,85069600.0,0.7267066617383595,Fuerte Dirección Alcista,0.02310251902489746
2023-07-01,Apple Inc.,192.08728006702114,194.0180021099577,191.16851238864862,193.20576985677084,67199133.33333333,0.3925228371190113,Fuerte Volatilidad,-0.0025948791671178695
2023-07-02,Apple Inc.,192.80298103175542,193.8182776747168,191.3349570674365,192.70311991373697,49328666.666666664,0.040212736819278234,Indecisión,-0.0026016300828205496
2023-07-03,Apple Inc.,193.5186819964897,193.6185532394759,191.50140174622436,192.20046997070312,31458200.0,0.6226347193332235,Fuerte Volatilidad,-0.002608416216918874
2023-07-04,Apple Inc.,192.41516976407848,193.16914883764264,190.93216412489414,191.63622283935547,39189250.0,0.34821289581633064,Fuerte Volatilidad,-0.002935721912821876
2023-07-05,Apple Inc.,191.31165753166727,192.71974443580936,190.36292650356395,191.0719757080078,46920300.0,0.10169721656483713,Indecisión,-0.0029443657518790634
2023-07-06,Apple Inc.,189.58398600748745,191.7610540739458,188.9448496944212,191.55133056640625,45094300.0,0.6985801787762708,Fuerte Volatilidad,0.002508765906785726
2023-07-07,Apple Inc.,191.15187809400885,192.41017343783523,189.9834577236961,190.4228515625,46778000.0,0.3004169492376938,Fuerte Volatilidad,-0.005891261629816902
2023-07-08,Apple Inc.,190.43617513168297,191.51804753919885,188.91822573383965,189.7337849934896,51159400.0,0.2701685695325321,Indecisión,-0.0036186128049040533
2023-07-09,Apple Inc.,189.72047216935712,190.6259216405625,187.85299374398318,189.04471842447916,55540800.0,0.2436968324028818,Indecisión,-0.003631754719034763
2023-07-10,Apple Inc.,189.00476920703125,189.73379574192612,186.78776175412673,188.35565185546875,59922200.0,0.22033600231726128,Indecisión,-0.003644992437520478
2023-07-11,Apple Inc.,188.90491565505894,189.04472625128065,186.34837033088385,187.8263702392578,46638100.0,0.400001130281944,Fuerte Volatilidad,-0.002810011863180417
2023-07-12,Apple Inc.,189.42419365364324,191.441473784721,188.21583397125048,189.5140838623047,60750200.0,0.02786740425451573,Indecisión,0.008985498792831947
2023-07-13,Apple Inc.,190.24309592624593,190.9321678456674,189.5240656832158,190.2830352783203,41342300.0,0.02836395905027745,Indecisión,0.004057489556155147
2023-07-14,Apple Inc.,189.97345970082588,190.92217552386194,189.37427797806131,190.43284606933594,41573900.0,0.29678086237448187,Indecisión,0.0007873050311422158
2023-07-15,Apple Inc.,190.52937330572044,191.96743379935702,190.099960500473,191.53136189778647,44556000.0,0.536547747517891,Fuerte Volatilidad,0.005768520773199892
2023-07-16,Apple Inc.,191.085286910615,193.01269207485208,190.82564302288466,192.62987772623697,47538100.0,0.7062442491779019,Fuerte Dirección Alcista,0.005735435792686205
2023-07-17,Apple Inc.,191.64120051550955,194.05795035034717,191.55132554529635,193.7283935546875,50520200.0,0.8326707032389841,Fuerte Dirección Alcista,0.005702728161472992
2023-07-18,Apple Inc.,193.08925756474935,194.06793168667224,192.16050382310547,193.46873474121094,48353800.0,0.1989470656845674,Indecisión,-0.0013403239902635145
2023-07-19,Apple Inc.,192.8395959568793,197.9626673970187,192.39019062577304,194.83689880371094,80507300.0,0.3584228214530854,Fuerte Volatilidad,0.007071757947505475
2023-07-20,Apple Inc.,194.82690085187127,196.20504468049253,192.24039734476693,192.8695526123047,59581200.0,0.49370046660363426,Fuerte Volatilidad,-0.010097400458977002
2023-07-21,Apple Inc.,193.83825845755914,194.70708036935375,190.97211834658083,191.68116760253906,71917800.0,0.5775402378572515,Fuerte Volatilidad,-0.006161599867214096
2023-07-22,Apple Inc.,193.6085656853457,194.68710601701767,191.31165916589103,191.95080057779947,63071133.333333336,0.49112463642936793,Fuerte Volatilidad,0.001406674315650669
2023-07-23,Apple Inc.,193.37887291313228,194.66713166468156,191.65119998520123,192.2204335530599,54224466.66666667,0.3841066321077892,Fuerte Volatilidad,0.0014046983625428666
2023-07-24,Apple Inc.,193.14918014091884,194.64715731234548,191.99074080451143,192.4900665283203,45377800.0,0.24812133588792873,Indecisión,0.0014027279528843195
2023-07-25,Apple Inc.,193.06928450628936,194.1777882129691,192.65983375917983,193.35888671875,37283200.0,0.19078452040356303,Indecisión,0.004513584550618122
