fechas,Cripto,prices2,market_caps2,total_volumes2,Open,High,Low,Close,Ranking,Body_Ratio,Clasificación,Daily_Return
2022-10-07,solana,33.33775389191098,11847564337.73259,670556864.3795924,33.35,33.76,32.43,32.98,5,0.27819548872180827,Indecisión,-0.011390887290167906
2022-10-08,solana,32.91839237624644,11692923622.972769,672974282.6869308,32.98,33.08,32.35,32.58,5,0.5479452054794525,Fuerte Volatilidad,-0.012128562765312267
2022-10-09,solana,32.60000089346164,11634868896.090433,351714131.76632375,32.57,33.14,32.44,32.92,5,0.5,Fuerte Volatilidad,0.010435850214855824
2022-10-10,solana,32.90519327468117,11733010112.995802,394694049.41824853,32.92,33.46,31.88,31.96,5,0.6075949367088606,Fuerte Volatilidad,-0.02916160388821387
2022-10-11,solana,31.96971297778321,11448167353.522726,630989029.3279732,31.95,31.96,30.42,30.8,5,0.7467532467532463,Fuerte Dirección Bajista,-0.03629536921151444
2022-10-12,solana,30.78828821701152,10986691633.704071,720050451.2850903,30.8,31.55,30.67,31.16,5,0.4090909090909089,Fuerte Volatilidad,0.011688311688311748
2022-10-13,solana,31.141224150324152,11138186203.67174,481852424.7749899,31.15,31.21,27.87,30.49,5,0.19760479041916174,Indecisión,-0.021501925545571288
2022-10-14,solana,30.58269363666032,10936034776.859634,1268002433.7508016,30.48,31.98,29.62,30.0,5,0.2033898305084748,Indecisión,-0.016070842899311155
2022-10-15,solana,30.03589921524538,10723795928.143963,800163982.9576544,30.0,30.2,29.42,29.59,5,0.5256410256410274,Fuerte Volatilidad,-0.013666666666666716
2022-10-16,solana,29.576743642363166,10608095633.113876,545155338.8042386,29.59,30.53,29.56,30.17,5,0.5979381443298973,Fuerte Volatilidad,0.019601216627239015
2022-10-17,solana,30.166911022944717,10784111501.178593,598450021.1571373,30.16,31.29,29.84,31.21,5,0.7241379310344837,Fuerte Dirección Alcista,0.03447132913490214
2022-10-18,solana,31.244752367609617,11181494599.052498,643752962.6927968,31.22,31.48,29.73,30.15,5,0.6114285714285715,Fuerte Volatilidad,-0.03396347324575466
2022-10-19,solana,30.20117255023985,10820701606.868002,685750091.5759565,30.14,30.26,28.61,28.86,5,0.7757575757575754,Fuerte Dirección Bajista,-0.042786069651741254
2022-10-20,solana,28.896837887443453,10362112405.2089,721536356.0827088,28.86,29.47,27.98,28.01,5,0.5704697986577173,Fuerte Volatilidad,-0.029452529452529408
2022-10-21,solana,28.066217683059563,10052442946.746214,853073860.6320565,28.01,28.28,26.84,28.1,5,0.06249999999999985,Indecisión,0.003213138164941176
2022-10-22,solana,28.106224235014817,10070949099.133055,1004074184.5998532,28.1,28.22,27.48,28.01,5,0.12162162162162168,Indecisión,-0.003202846975088991
2022-10-23,solana,28.023343879724933,10044295675.710756,488911345.3582951,28.01,29.44,27.73,29.28,5,0.7426900584795315,Fuerte Dirección Alcista,0.04534094966083546
2022-10-24,solana,29.236688692602588,10480620512.612085,670006995.1267443,29.28,29.5,28.16,28.3,5,0.73134328358209,Fuerte Dirección Bajista,-0.03346994535519132
2022-10-25,solana,28.27000912814364,10121680743.469507,739684192.5144422,28.31,32.31,28.05,30.86,5,0.5985915492957746,Fuerte Volatilidad,0.09045936395759702
2022-10-26,solana,30.94126246793174,11077575224.180061,1346256624.9263418,30.87,32.17,30.63,31.29,5,0.27272727272727104,Indecisión,0.01393389500972142
2022-10-27,solana,31.282585848386002,11203611590.840313,1240751124.7860923,31.29,32.36,30.41,30.58,5,0.3641025641025647,Fuerte Volatilidad,-0.022690955576861627
2022-10-28,solana,30.645340017734377,11016715358.289034,1179536961.8589184,30.6,32.54,30.11,32.07,5,0.6049382716049378,Fuerte Volatilidad,0.0487246566383257
2022-10-29,solana,32.11387302905561,11523992959.017834,1011210916.4982288,32.06,33.84,31.85,32.87,5,0.40703517587939414,Fuerte Volatilidad,0.02494543186778908
2022-10-30,solana,32.83944699956292,11775325291.527168,1095984786.7033808,32.87,33.54,31.93,32.94,5,0.04347826086956541,Indecisión,0.0021296014602980584
2022-10-31,solana,32.90718815746148,11772898715.527397,704167456.2532895,32.93,34.39,32.2,32.56,5,0.16894977168949674,Indecisión,-0.011536126290224491
2022-11-01,solana,32.601269385086546,11727290548.409676,1142703750.6176102,32.57,33.39,32.15,32.2,5,0.298387096774191,Indecisión,-0.011056511056511065
2022-11-02,solana,32.241011165572196,11588937673.913483,1299519862.8820033,32.2,32.95,30.24,30.8,5,0.5166051660516605,Fuerte Volatilidad,-0.0434782608695653
2022-11-03,solana,30.788368557204965,11076265328.769896,1780701025.102764,30.81,32.25,30.61,30.85,5,0.024390243902440663,Indecisión,0.0016233766233766378
2022-11-04,solana,30.826600438059216,11061246430.431095,1419473857.644456,30.86,34.2,30.66,33.74,5,0.8135593220338984,Fuerte Dirección Alcista,0.09367909238249594
2022-11-05,solana,33.78843206020886,12137630163.181673,2002856945.8223312,33.73,38.79,33.66,36.9,5,0.6179337231968811,Fuerte Volatilidad,0.0936573799644338
2022-11-06,solana,36.718402105659706,13202283372.116499,3501844329.574087,36.9,37.06,32.31,32.62,5,0.9010526315789477,Fuerte Dirección Bajista,-0.11598915989159897
2022-11-07,solana,32.77319825330046,11783689545.401735,2458440631.199437,32.61,33.13,28.0,29.62,5,0.5828460038986348,Fuerte Volatilidad,-0.09196811771919056
2022-11-08,solana,29.549317195242182,10655109386.652067,3400112554.363026,29.62,31.72,19.8,24.38,5,0.43959731543624186,Fuerte Volatilidad,-0.17690749493585423
2022-11-09,solana,24.228110657252586,8815290464.791733,5868071366.150859,24.38,24.38,12.37,14.08,5,0.8576186511240632,Fuerte Dirección Bajista,-0.42247744052502045
2022-11-10,solana,14.004070064665834,5120135551.789889,4375833758.9428425,14.08,18.87,13.14,17.66,5,0.6247818499127399,Fuerte Volatilidad,0.25426136363636354
2022-11-11,solana,17.835598021542133,6419997387.603283,4179359302.1139283,17.65,18.31,15.1,16.45,5,0.37383177570093445,Fuerte Volatilidad,-0.06851642129105329
2022-11-12,solana,16.62539193943823,5963504846.885816,2174804309.6338873,16.46,16.53,14.47,14.58,5,0.9126213592233011,Fuerte Dirección Bajista,-0.11367781155015189
2022-11-13,solana,14.705480178123391,5331217054.927404,770041818.9233199,14.58,14.74,13.02,13.18,5,0.8139534883720929,Fuerte Dirección Bajista,-0.0960219478737997
2022-11-14,solana,13.252557222481085,4816392214.34615,782848284.1010079,13.18,15.01,12.07,14.0,5,0.2789115646258505,Indecisión,0.06221547799696503
2022-11-15,solana,14.096615435025512,5121041157.026807,1300493081.0801651,14.0,15.1,13.82,14.32,5,0.25000000000000033,Indecisión,0.02285714285714291
2022-11-16,solana,14.355239175466979,5205583202.097879,811376855.5993807,14.32,14.64,13.64,14.27,5,0.05000000000000071,Indecisión,-0.0034916201117318746
2022-11-17,solana,14.355619333262617,5186877452.360098,478085250.6656857,14.27,14.5,12.93,13.65,5,0.3949044585987255,Fuerte Volatilidad,-0.04344779257182896
2022-11-18,solana,13.6648684030464,4954608939.395693,651561392.8174475,13.65,13.89,13.0,13.27,5,0.42696629213483206,Fuerte Volatilidad,-0.02783882783882785
2022-11-19,solana,13.297631137033255,4831754494.869416,343052461.91756934,13.28,13.28,12.58,12.84,5,0.6285714285714284,Fuerte Volatilidad,-0.03240391861341374
2022-11-20,solana,12.884681620446196,4683383043.293358,300941946.44072694,12.84,13.58,12.1,12.27,5,0.3851351351351352,Fuerte Volatilidad,-0.04439252336448596
2022-11-21,solana,12.34545378191367,4470695233.321518,487321298.8382488,12.26,12.29,11.27,11.83,5,0.4215686274509803,Fuerte Volatilidad,-0.03585982070089644
2022-11-22,solana,11.918134100426501,4319145655.912079,484804704.0939548,11.83,12.5,10.94,12.44,5,0.3910256410256405,Fuerte Volatilidad,0.051563820794589876
2022-11-23,solana,12.43518958219904,4530165523.577384,523436176.52727956,12.43,14.5,12.4,14.36,5,0.9190476190476191,Fuerte Dirección Alcista,0.15434083601286175
2022-11-24,solana,14.41547582162108,5242384046.294304,846044003.9379725,14.36,14.96,13.84,14.59,5,0.20535714285714304,Indecisión,0.016016713091921986
2022-11-25,solana,14.592503903295015,5295975306.296668,618848577.7768759,14.6,14.61,13.91,14.03,5,0.8142857142857155,Fuerte Dirección Bajista,-0.03838245373543525
2022-11-26,solana,14.075605372227663,5120779702.054626,360308376.55489725,14.03,14.98,13.97,14.17,5,0.1386138613861392,Indecisión,0.009978617248752819
2022-11-27,solana,14.165189223351776,5142450538.968229,375214637.0139425,14.17,14.45,14.05,14.12,5,0.12500000000000222,Indecisión,-0.003528581510232942
2022-11-28,solana,14.106428306970507,5138320693.997138,255763021.75767612,14.11,14.17,12.78,13.32,5,0.5683453237410063,Fuerte Volatilidad,-0.056657223796033884
2022-11-29,solana,13.343102977299333,4848821246.040962,503946286.2775735,13.33,13.96,13.14,13.34,5,0.012195121951219247,Indecisión,0.0015015015015014122
2022-11-30,solana,13.374085329507322,4865903266.783448,298911192.2227095,13.35,14.32,13.21,14.16,5,0.7297297297297306,Fuerte Dirección Alcista,0.06146926536731634
2022-12-01,solana,14.147104839194206,5160133742.783542,302419321.5309636,14.17,14.19,13.4,13.51,5,0.8354430379746847,Fuerte Dirección Bajista,-0.04590395480225995
2022-12-02,solana,13.509181414049966,4905910344.469534,268679954.05166477,13.51,13.84,13.33,13.71,5,0.3921568627451003,Fuerte Volatilidad,0.014803849000740277
2022-12-03,solana,13.765463207102767,5000690502.576446,285026800.2964149,13.71,13.77,13.2,13.29,5,0.7368421052631605,Fuerte Dirección Bajista,-0.030634573304157642
2022-12-04,solana,13.334397065233695,4863696934.396812,197683828.19471982,13.29,13.75,13.27,13.71,5,0.8750000000000028,Fuerte Dirección Alcista,0.031602708803611934
2022-12-05,solana,13.77680995818705,5008063958.883705,173958273.40331942,13.71,14.17,13.58,13.82,5,0.18644067796610078,Indecisión,0.008023340627279385
2022-12-06,solana,13.873608444994208,5053925412.5079,383499016.80148494,13.82,14.38,13.81,14.3,5,0.842105263157895,Fuerte Dirección Alcista,0.0347322720694645
2022-12-07,solana,14.297707876898496,5195420302.808301,333400205.3605979,14.3,14.34,13.39,13.49,5,0.8526315789473696,Fuerte Dirección Bajista,-0.056643356643356624
2022-12-08,solana,13.536826034301907,4939250221.600364,272839148.557638,13.49,13.77,13.27,13.69,5,0.3999999999999986,Fuerte Volatilidad,0.014825796886582587
2022-12-09,solana,13.693154351693547,5016573038.668547,236384884.0596055,13.69,14.02,13.51,13.59,5,0.1960784313725484,Indecisión,-0.007304601899196461
2022-12-10,solana,13.612942245486757,4985978110.515763,257533932.18985865,13.58,13.73,13.54,13.58,5,0.0,Indecisión,-0.0007358351729211954
2022-12-11,solana,13.585881060448473,4967608679.209892,123957064.3412863,13.58,13.8,13.39,13.42,5,0.3902439024390246,Fuerte Volatilidad,-0.01178203240058906
2022-12-12,solana,13.43947528747435,4920995808.77367,132233094.81496389,13.42,13.5,12.82,13.31,5,0.16176470588235217,Indecisión,-0.008196721311475419
2022-12-13,solana,13.323956780887805,4889774456.9624195,250950456.28681812,13.31,14.15,12.76,13.89,5,0.4172661870503596,Fuerte Volatilidad,0.043576258452291405
2022-12-14,solana,13.828059313467737,5067860068.029484,388863061.30960846,13.9,14.96,13.81,14.12,5,0.1913043478260859,Indecisión,0.016558675305975434
2022-12-15,solana,14.149132608950133,5187094164.825271,531056515.2151283,14.12,14.52,13.86,14.04,5,0.1212121212121213,Indecisión,-0.005665722379603388
2022-12-16,solana,13.99445500184834,5134598270.270708,320493477.5260672,14.05,14.17,12.0,12.25,5,0.8294930875576041,Fuerte Dirección Bajista,-0.1274928774928774
2022-12-17,solana,12.272262832879411,4487828854.561585,416039758.06094825,12.25,12.6,11.92,12.51,5,0.38235294117647045,Fuerte Volatilidad,0.0212244897959184
2022-12-18,solana,12.525815065018055,4589791879.193693,277076734.499642,12.5,12.6,12.25,12.38,5,0.342857142857141,Fuerte Volatilidad,-0.010391686650679355
2022-12-19,solana,12.416580463138258,4577684410.907368,127947867.99234843,12.38,12.59,11.66,11.94,5,0.473118279569894,Fuerte Volatilidad,-0.035541195476575194
2022-12-20,solana,11.935662354331416,4386451838.861884,240138137.94819236,11.94,12.49,11.84,12.26,5,0.4923076923076925,Fuerte Volatilidad,0.02680067001675046
2022-12-21,solana,12.280549822837152,4505699073.905926,203088901.02443212,12.26,12.29,11.9,12.14,5,0.30769230769230665,Fuerte Volatilidad,-0.009787928221859588
2022-12-22,solana,12.119428779139206,4442285590.081545,189500696.85764608,12.14,12.19,11.67,11.82,5,0.6153846153846164,Fuerte Volatilidad,-0.02635914332784184
2022-12-23,solana,11.794712289114807,4304981639.738414,205996063.58829954,11.81,12.11,11.72,11.78,5,0.07692307692308008,Indecisión,-0.0033840947546531774
2022-12-24,solana,11.800554937016997,4327532615.708606,177437763.39524356,11.79,11.79,11.07,11.45,5,0.47222222222222276,Fuerte Volatilidad,-0.028013582342954146
2022-12-25,solana,11.470319693968511,4207271979.819264,226479857.46658057,11.45,11.56,11.24,11.38,5,0.21874999999999514,Indecisión,-0.006113537117903856
2022-12-26,solana,11.400966653702737,4185139946.6090064,112713128.3584248,11.39,11.49,11.06,11.32,5,0.16279069767441937,Indecisión,-0.005272407732864748
2022-12-27,solana,11.301306466517868,4147178331.1958785,151024935.72843203,11.33,11.44,10.71,11.09,5,0.32876712328767216,Fuerte Volatilidad,-0.02031802120141346
2022-12-28,solana,11.080348903525167,4063717880.57174,260619507.5239311,11.1,11.12,9.39,9.76,5,0.7745664739884398,Fuerte Dirección Bajista,-0.11992786293958524
2022-12-29,solana,9.770824845767208,3585609635.8001738,524688006.4445435,9.76,10.89,8.0,9.64,5,0.04152249134948069,Indecisión,-0.012295081967213073
2022-12-30,solana,9.597795220448539,3537484124.7943234,838317810.1546487,9.64,10.26,9.0,9.9,5,0.20634920634920623,Indecisión,0.026970954356846377
2022-12-31,solana,9.888231243760044,3630516626.225645,996392621.605559,9.91,10.2,9.66,9.97,5,0.1111111111111122,Indecisión,0.007070707070707005
2023-01-01,solana,9.961462943297743,3663707629.8526206,328903351.52016157,9.97,10.09,9.69,9.99,5,0.04999999999999889,Indecisión,0.0020060180541623396
2023-01-02,solana,9.973949402565085,3670345897.629763,220369604.52709436,9.99,12.0,9.81,11.28,5,0.5890410958904106,Fuerte Volatilidad,0.129129129129129
2023-01-03,solana,11.266377430112355,4150541190.495974,612350127.506016,11.28,13.91,11.0,13.37,5,0.7182130584192439,Fuerte Dirección Alcista,0.18528368794326244
2023-01-04,solana,13.35539239265287,4897985570.664733,1332758654.0819988,13.37,14.24,12.83,13.43,5,0.04255319148936205,Indecisión,0.004487658937920802
2023-01-05,solana,13.456292702243212,4953205509.879085,1282105634.6437464,13.43,13.89,12.95,13.43,5,0.0,Indecisión,0.0
2023-01-06,solana,13.4384801751579,4943576397.427822,597269711.7742606,13.43,13.6,12.69,13.5,5,0.07692307692307722,Indecisión,0.005212211466865346
2023-01-07,solana,13.52449342211224,4984816083.874325,488298544.71331793,13.51,13.51,13.01,13.1,5,0.8200000000000003,Fuerte Dirección Bajista,-0.029629629629629672
2023-01-08,solana,13.088904148424348,4837378850.913317,206848508.91488263,13.1,14.89,12.85,14.45,5,0.6617647058823525,Fuerte Volatilidad,0.10305343511450382
2023-01-09,solana,14.366071146091024,5151917607.84378,641916931.2187709,14.46,17.5,14.28,16.25,5,0.5559006211180121,Fuerte Volatilidad,0.12456747404844304
2023-01-10,solana,16.302299779948743,6031956017.044448,1889438468.2886298,16.25,16.73,15.57,16.2,5,0.043103448275862676,Indecisión,-0.003076923076923088
2023-01-11,solana,16.203193608411635,6001548952.666129,854036815.4897147,16.2,16.67,15.28,16.36,5,0.11510791366906466,Indecisión,0.009876543209876631
2023-01-12,solana,16.463404027248835,6106281178.181655,749738092.7270372,16.37,17.0,15.54,16.59,5,0.15068493150684845,Indecisión,0.014058679706601573
2023-01-13,solana,16.615747688335087,6160624328.048672,948123277.6083641,16.59,18.65,16.29,18.29,5,0.7203389830508473,Fuerte Dirección Alcista,0.10247136829415315
2023-01-14,solana,18.279734593696567,6767551967.350333,1221076768.1980367,18.29,24.75,18.2,24.24,5,0.9083969465648853,Fuerte Dirección Alcista,0.3253143794423181
2023-01-15,solana,24.302862020252288,9066218089.522646,4130184710.826154,24.23,25.0,21.98,22.89,5,0.44370860927152317,Fuerte Volatilidad,-0.05569306930693063
2023-01-16,solana,22.837523286781188,8465167529.981883,1967106481.9434114,22.9,25.0,22.3,23.58,5,0.2518518518518518,Indecisión,0.03014416775884654
2023-01-17,solana,23.58595194500377,8762954564.82465,1775938541.45958,23.58,23.95,22.7,22.86,5,0.5759999999999991,Fuerte Volatilidad,-0.030534351145038108
2023-01-18,solana,22.88158744195828,8525510205.462621,1033549762.1336452,22.86,23.65,20.34,20.79,5,0.6253776435045321,Fuerte Volatilidad,-0.09055118110236227
2023-01-19,solana,20.85763434507722,7710048711.615839,1543991743.304109,20.78,21.88,20.41,21.4,5,0.4217687074829918,Fuerte Volatilidad,0.029341029341029223
2023-01-20,solana,21.414560030848286,7934995923.191625,898504341.2684329,21.4,25.82,20.93,25.51,5,0.8404907975460127,Fuerte Dirección Alcista,0.19205607476635533
2023-01-21,solana,25.575834872318875,9489394201.957804,1527407710.5157359,25.51,26.6,24.24,24.57,5,0.39830508474576276,Fuerte Volatilidad,-0.036848294786358315
2023-01-22,solana,24.66528659481628,9143727538.633389,2096626033.2535574,24.56,25.45,23.5,24.21,5,0.17948717948717846,Indecisión,-0.0146520146520146
2023-01-23,solana,24.271834895555187,9004757973.453108,970991825.3141448,24.21,24.93,23.7,24.33,5,0.09756097560975398,Indecisión,0.004956629491945419
2023-01-24,solana,24.42662802224712,9057978593.358006,917151760.5324672,24.32,25.24,22.25,22.78,5,0.5150501672240803,Fuerte Volatilidad,-0.0637073571722152
2023-01-25,solana,22.789340075999174,8470454667.8265915,855305584.5316638,22.77,25.43,22.24,24.52,5,0.5485893416927897,Fuerte Volatilidad,0.07638279192273911
2023-01-26,solana,24.66040314512689,9151912233.305305,1389562422.6066904,24.53,25.23,23.73,24.33,5,0.13333333333333522,Indecisión,-0.0077487765089723215
2023-01-27,solana,24.36322901881959,9052529628.297161,811737989.6856995,24.33,24.96,23.27,24.43,5,0.05917159763313689,Indecisión,0.004110152075626816
2023-01-28,solana,24.413747574727985,9066608034.902922,702646248.4944212,24.43,25.24,23.7,24.0,5,0.2792207792207792,Indecisión,-0.017601309864920145
2023-01-29,solana,23.986175814200923,8888774937.513983,522601581.6915137,24.0,26.8,23.73,26.07,5,0.6742671009771988,Fuerte Volatilidad,0.08624999999999994
2023-01-30,solana,26.177676356517786,9723380871.434278,1086841729.8600228,26.07,26.31,23.11,23.96,5,0.6593749999999999,Fuerte Volatilidad,-0.08093594169543539
2023-01-31,solana,23.963335339722715,8894199458.02625,1111636437.09002,23.97,24.47,23.49,23.92,5,0.051020408163262386,Indecisión,-0.0016694490818029983
2023-02-01,solana,23.961391317370346,8896873315.819334,636667495.0187764,23.93,25.22,22.48,25.0,5,0.3905109489051098,Fuerte Volatilidad,0.04515050167224066
2023-02-02,solana,24.983305840269857,9295594682.001568,1017077833.8746504,25.0,26.15,24.05,24.32,5,0.323809523809524,Fuerte Volatilidad,-0.027200000000000002
2023-02-03,solana,24.31948995599126,9062290851.692661,1066576080.9274372,24.32,25.07,24.01,24.69,5,0.34905660377358627,Fuerte Volatilidad,0.015213815789473673
2023-02-04,solana,24.68649699930336,9209669774.762846,781139212.0640733,24.69,24.95,24.17,24.34,5,0.44871794871795195,Fuerte Volatilidad,-0.01417577966788175
2023-02-05,solana,24.352020663436914,9084646376.720587,350243684.4482565,24.34,24.46,23.02,23.47,5,0.6041666666666669,Fuerte Volatilidad,-0.035743631881676285
2023-02-06,solana,23.513631913468004,8775453234.400503,638580954.9262303,23.46,23.72,22.45,22.66,5,0.6299212598425205,Fuerte Volatilidad,-0.034512143161482656
2023-02-07,solana,22.716952472159907,8463616399.329708,463322357.86849886,22.65,23.96,22.54,23.82,5,0.8239436619718312,Fuerte Dirección Alcista,0.05119152691968232
2023-02-08,solana,23.90420986102095,8928209652.21195,707393494.1668731,23.82,24.24,22.8,23.22,5,0.4166666666666683,Fuerte Volatilidad,-0.02518891687657432
2023-02-09,solana,23.20655514024452,8681217220.957706,581769819.4598817,23.21,23.35,20.0,20.48,5,0.8149253731343281,Fuerte Dirección Bajista,-0.11800172265288533
2023-02-10,solana,20.437682981228342,7674814944.971446,808728417.656008,20.48,21.2,19.68,20.11,5,0.24342105263157968,Indecisión,-0.01806640625
2023-02-11,solana,20.123843926968277,7582538971.715706,684166038.4850869,20.1,20.92,20.1,20.81,5,0.8658536585365818,Fuerte Dirección Alcista,0.03480855295872698
2023-02-12,solana,20.84493733301781,7825374946.872857,278031093.4530366,20.81,22.59,20.62,21.49,5,0.3451776649746193,Fuerte Volatilidad,0.03267659778952425
2023-02-13,solana,21.44076791086341,8057257217.572684,544548720.7939905,21.49,21.61,19.73,20.77,5,0.38297872340425493,Fuerte Volatilidad,-0.0335039553280595
2023-02-14,solana,20.784744709901553,7804126001.846962,723121577.9813033,20.77,22.37,20.66,21.84,5,0.6257309941520466,Fuerte Volatilidad,0.0515166104959075
2023-02-15,solana,21.845218317851522,8222948441.256965,850945955.5827794,21.84,23.99,21.45,23.86,5,0.7952755905511812,Fuerte Dirección Alcista,0.09249084249084238
2023-02-16,solana,23.889195936602945,8975776575.30878,831022310.6845816,23.86,24.2,22.2,22.24,5,0.8100000000000005,Fuerte Dirección Bajista,-0.06789606035205364
2023-02-17,solana,22.34460084623935,8400837292.390615,956362734.2974708,22.24,23.54,21.99,23.14,5,0.5806451612903237,Fuerte Volatilidad,0.04046762589928066
2023-02-18,solana,23.193970760954844,8757810457.777061,666303722.2640171,23.14,23.94,22.92,23.45,5,0.30392156862744985,Fuerte Volatilidad,0.013396715643906543
2023-02-19,solana,23.45134176118436,8864240990.711231,411412105.6730705,23.46,25.64,23.2,24.84,5,0.5655737704918026,Fuerte Volatilidad,0.05927505330490401
2023-02-20,solana,24.810534025961243,9416249238.487823,1082089933.532258,24.83,27.12,24.11,26.26,5,0.47508305647840615,Fuerte Volatilidad,0.05716586151368763
2023-02-21,solana,26.03500765229307,9849428455.392427,1528181094.5658994,26.26,26.61,24.5,24.98,5,0.6066350710900481,Fuerte Volatilidad,-0.04874333587204882
2023-02-22,solana,24.92100975933338,9410006572.060625,971104096.0161645,24.98,25.24,23.21,24.16,5,0.403940886699508,Fuerte Volatilidad,-0.032826261008807034
2023-02-23,solana,24.17008033584799,9148040150.61283,1006550896.1129414,24.16,24.69,23.6,23.91,5,0.22935779816513766,Indecisión,-0.010347682119205337
2023-02-24,solana,23.92438702728231,9024298203.902431,617535605.1973163,23.91,24.13,22.46,23.07,5,0.5029940119760484,Fuerte Volatilidad,-0.035131744040150514
2023-02-25,solana,23.05835270436486,8723841537.761139,649161438.3791043,23.07,23.33,21.41,22.37,5,0.3645833333333333,Fuerte Volatilidad,-0.030342436064152545
2023-02-26,solana,22.410354409005556,8461125692.332631,582781483.0965183,22.37,23.53,22.21,23.25,5,0.6666666666666657,Fuerte Volatilidad,0.039338399642378175
2023-02-27,solana,23.2309130687567,8789815699.846401,447765032.4162541,23.25,23.41,22.32,22.68,5,0.5229357798165141,Fuerte Volatilidad,-0.024516129032258083
2023-02-28,solana,22.693578143913324,8589782940.913688,515693154.2203986,22.68,22.75,21.75,21.89,5,0.7899999999999991,Fuerte Dirección Bajista,-0.03483245149911818
2023-03-01,solana,21.915750684020768,8278729498.564519,353854572.7492246,21.88,22.91,21.65,22.51,5,0.5000000000000014,Fuerte Volatilidad,0.02832343535861126
2023-03-02,solana,22.505797650327754,8530663779.645123,368841392.13948405,22.5,22.65,21.67,22.0,5,0.5102040816326547,Fuerte Volatilidad,-0.022656597067969853
2023-03-03,solana,21.97401655702821,8328272221.796302,331963626.27965164,22.0,22.02,20.34,21.42,5,0.3452380952380943,Fuerte Volatilidad,-0.026363636363636256
2023-03-04,solana,21.406769225209032,8106249844.5340605,498070582.62262857,21.42,21.62,20.2,20.98,5,0.309859154929578,Fuerte Volatilidad,-0.020541549953314697
2023-03-05,solana,20.955534666423198,7946564768.282082,254558509.36512622,20.98,21.72,20.84,20.97,5,0.011363636363638152,Indecisión,-0.00047664442326034173
2023-03-06,solana,21.002570684743905,8013062334.5354595,269435912.69715065,20.98,21.19,20.47,20.63,5,0.48611111111111144,Fuerte Volatilidad,-0.01621363853123514
2023-03-07,solana,20.630964332653576,7891217439.147805,325982714.8101539,20.62,20.95,19.71,20.25,5,0.2983870967741947,Indecisión,-0.01841977702375175
2023-03-08,solana,20.272742155068944,7742957402.802464,397969144.7396385,20.25,20.39,18.1,18.41,5,0.8034934497816596,Fuerte Dirección Bajista,-0.09086419753086417
2023-03-09,solana,18.427916426509864,7066726944.332695,654065004.8333755,18.41,18.78,16.69,17.33,5,0.5167464114832545,Fuerte Volatilidad,-0.05866376969038578
2023-03-10,solana,17.333062116446644,6615095595.2118635,817533089.0492163,17.34,18.36,16.0,18.17,5,0.3516949152542382,Fuerte Volatilidad,0.04847085978072729
2023-03-11,solana,18.212698187615544,7004462520.100822,988470037.0370774,18.17,18.89,16.94,18.07,5,0.05128205128205203,Indecisión,-0.005503577325261522
2023-03-12,solana,18.068481612784193,6928931920.550202,671121164.8535483,18.07,20.53,17.71,20.2,5,0.7553191489361698,Fuerte Dirección Alcista,0.11787493082457101
2023-03-13,solana,20.33815687662464,7755318676.394037,766795515.8276222,20.19,21.47,18.87,20.4,5,0.0807692307692298,Indecisión,0.00990099009900991
2023-03-14,solana,20.37708065182474,7821977632.749297,1115385621.1475735,20.4,22.12,19.75,20.86,5,0.19409282700421968,Indecisión,0.02254901960784328
2023-03-15,solana,20.979934755407683,8029661085.939712,1216812986.3855429,20.86,21.46,18.7,19.24,5,0.5869565217391305,Fuerte Volatilidad,-0.07766059443911799
2023-03-16,solana,19.336400031117087,7414057337.321378,891834503.6819715,19.25,19.9,18.88,19.67,5,0.4117647058823548,Fuerte Volatilidad,0.02234927234927242
2023-03-17,solana,19.83281185840033,7607669118.344841,505612446.9622918,19.67,21.69,19.42,21.6,5,0.8502202643171807,Fuerte Dirección Alcista,0.09811896288764621
2023-03-18,solana,21.644627640065494,8298944866.274058,746567229.3004439,21.6,22.94,21.05,21.2,5,0.2116402116402127,Indecisión,-0.0185185185185186
2023-03-19,solana,21.3174625685989,8167246753.172318,984171481.07422,21.2,22.43,21.19,21.86,5,0.5322580645161298,Fuerte Volatilidad,0.031132075471698162
2023-03-20,solana,22.022111232219224,8495353255.962753,671444269.1507742,21.86,23.91,21.35,22.13,5,0.10546874999999989,Indecisión,0.01235132662397076
2023-03-21,solana,22.322024083945994,8570996250.733115,1214980639.4615438,22.13,23.33,21.51,22.53,5,0.21978021978022136,Indecisión,0.01807501129688216
2023-03-22,solana,22.74020634944038,8718952337.679441,725964027.5931699,22.52,23.09,20.93,21.42,5,0.5092592592592582,Fuerte Volatilidad,-0.04926764314247667
2023-03-23,solana,21.578068068860432,8277163932.31642,914736382.9514166,21.41,22.95,21.08,22.16,5,0.4010695187165773,Fuerte Volatilidad,0.034547152194210895
2023-03-24,solana,22.306155317675998,8543484776.055639,538469214.2199258,22.16,22.27,20.26,20.66,5,0.7462686567164186,Fuerte Dirección Bajista,-0.06768953068592054
2023-03-25,solana,20.77377095038958,7977960408.113832,635693408.6530313,20.66,20.98,20.09,20.41,5,0.2808988764044942,Indecisión,-0.012100677637947754
2023-03-26,solana,20.593698856407208,7901578024.349372,387073479.37430376,20.4,21.14,20.29,20.94,5,0.6352941176470609,Fuerte Volatilidad,0.02596766291033803
