,Cripto,fechas,pricesnew,market_capsnew,total_volumesnew
2689,tether,2022-12-28,0.999994355125136,66241360621.11682,20212268347.182465
2690,tether,2022-12-29,0.9998142789375868,66232030177.68255,23443876809.13928
2691,tether,2022-12-30,1.0003044019616685,66255815696.12944,20857568338.996128
2692,tether,2022-12-31,1.0000444342954482,66279043570.31453,20613839547.6005
2693,tether,2023-01-01,1.00012617702721,66226451754.38176,13764722594.02165
2694,tether,2023-01-02,1.0005637325821952,66301858477.74817,11425365866.765827
2695,tether,2023-01-03,1.0001788538417578,66223251669.25232,17265085804.683693
2696,tether,2023-01-04,1.0000540133479403,66274058933.38085,19667731491.260685
2697,tether,2023-01-05,1.0001685921325143,66245545660.29001,26466084967.556084
2698,tether,2023-01-06,1.0000227432797348,66278648652.01702,20090153260.798477
2699,tether,2023-01-07,1.0000023574831551,66263334312.75015,26274408965.5278
2700,tether,2023-01-08,1.000490589115965,66272451611.88523,13126628968.52074
2701,tether,2023-01-09,1.000345081317441,66295359783.54114,16557290439.478527
2702,tether,2023-01-10,1.000744690234985,66315047027.9915,38371608148.876945
2703,tether,2023-01-11,1.0001733499696177,66307828854.78396,30382590558.23174
2704,tether,2023-01-12,1.0009970234359808,65470424457.41479,32900275874.211308
2705,tether,2023-01-13,1.000375015855062,66278004907.72334,56073842995.37737
2706,tether,2023-01-14,1.000600970171644,66317495370.291145,47848357206.29852
2707,tether,2023-01-15,1.0005018241031975,66305842236.8753,67079943134.02112
2708,tether,2023-01-16,1.0000898168712178,66370266581.06579,33492739683.695633
2709,tether,2023-01-17,1.0001305682838262,66315382010.56667,44340026378.20709
2710,tether,2023-01-18,1.0001525686214603,66472290219.18532,40916940820.362335
2711,tether,2023-01-19,1.0012953124770996,66549279927.0732,52187459970.83677
2712,tether,2023-01-20,1.0004474545861697,66542669715.76394,33784531494.328762
2713,tether,2023-01-21,1.0007310830194815,66542663619.61765,46265487171.216606
2714,tether,2023-01-22,1.0000225976213348,66376505551.62937,52081373665.21727
2715,tether,2023-01-23,1.0008467713701092,66739726193.22115,42222010836.61702
2716,tether,2023-01-24,1.0021084955738102,66692161993.527954,45160860744.9084
2717,tether,2023-01-25,0.9996823898445337,66885882203.16084,43370440803.62482
2718,tether,2023-01-26,1.0020012803465694,67139928234.07279,51482340092.66992
2719,tether,2023-01-27,1.000460898497005,67240886056.865845,45669776007.21412
2720,tether,2023-01-28,1.0012324453315866,67373574300.06389,46018664576.11246
2721,tether,2023-01-29,1.000894574927383,67569736303.8954,28907188582.269924
2722,tether,2023-01-30,1.0012925681988971,67687123254.52642,44842327473.842926
2723,tether,2023-01-31,1.0014201495011363,67779797060.88225,49267517476.44744
2724,tether,2023-02-01,1.0007402382204014,67834965073.44664,41165769630.836136
2725,tether,2023-02-02,1.0011515412050378,67846146300.35402,47555216435.57039
2726,tether,2023-02-03,1.0021261840493765,67892950614.04458,57189832973.14415
2727,tether,2023-02-04,1.0003629998909176,68042153687.37086,50793632471.502014
2728,tether,2023-02-05,1.0011961843414285,67944713474.216835,29838048924.02014
2729,tether,2023-02-06,1.000267950858493,68114172206.9055,37086074965.91123
2730,tether,2023-02-07,0.9999977658204721,68043274844.16859,40249156561.89053
2731,tether,2023-02-08,1.0007269125254412,68265208037.89304,48461129566.939766
2732,tether,2023-02-09,1.0002810515274163,68160499147.645515,49961937748.3102
2733,tether,2023-02-10,1.0005512711243139,68193338996.94423,64697984566.80292
2734,tether,2023-02-11,0.9998770257536755,68366557129.943596,52760189299.02264
2735,tether,2023-02-12,1.001219522060017,68457150720.6405,29798554738.12227
2736,tether,2023-02-13,1.0007546303535833,68490999406.460625,32098131137.762363
2737,tether,2023-02-14,1.000397470820415,68427597807.13527,58531239696.66817
2738,tether,2023-02-15,1.0007037602970557,69541171926.41,60633824927.9751
2739,tether,2023-02-16,0.9998335813969325,69502620730.9046,56998699690.78335
2740,tether,2023-02-17,1.0053702176258374,69826536196.88829,62944637855.555725
2741,tether,2023-02-18,1.0001364324569622,70292722478.4183,64414293061.83208
2742,tether,2023-02-19,1.000518056664825,70285569098.16228,33905087115.017
2743,tether,2023-02-20,0.9992989455271616,70451072573.33218,45617031107.12913
2744,tether,2023-02-21,0.9994061411430225,70418439340.4688,52168477098.17428
2745,tether,2023-02-22,1.000438699565148,70456590555.39325,52637879766.99426
2746,tether,2023-02-23,0.999477602329776,70766136200.36801,51233553288.689095
2747,tether,2023-02-24,1.0008228823336034,70680138527.9615,49981035028.415016
2748,tether,2023-02-25,0.9998231210443658,70811129790.09048,49594083160.91451
2749,tether,2023-02-26,1.0002100500138307,70832978696.81664,30555751037.081158
2750,tether,2023-02-27,0.9998056785140832,70797067115.66945,30368284334.604824
2751,tether,2023-02-28,1.0005816427511893,70918517287.47423,35987227108.10623
2752,tether,2023-03-01,0.9985425261696153,70926090372.52197,32718069236.408424
2753,tether,2023-03-02,0.9998604345550359,71094389016.40314,39912620572.02337
2754,tether,2023-03-03,1.000015658074715,71089143266.10973,34398789164.08141
2755,tether,2023-03-04,1.0007491007362905,71194848065.08534,44302959604.19779
2756,tether,2023-03-05,1.001415496893049,71520391290.3789,19021734087.469986
2757,tether,2023-03-06,1.0001882860833844,71463081677.24242,20651547846.011684
2758,tether,2023-03-07,1.0003612473323575,71606102630.76941,27019419679.632496
2759,tether,2023-03-08,1.0008495152289711,71688065511.9664,37662456574.672844
2760,tether,2023-03-09,1.0000153511947683,71860457290.5982,35716759861.88099
2761,tether,2023-03-10,1.001743036848679,71814779749.86282,50624387739.9849
2762,tether,2023-03-11,1.0009700442971592,72084236470.97087,66020694287.6996
2763,tether,2023-03-12,1.0029250302397972,72265947202.17673,67994848432.13668
2764,tether,2023-03-13,1.007302509145363,72386888341.06775,52711790162.64604
2765,tether,2023-03-14,1.0036596765164458,73224130980.1188,87780961462.05852
2766,tether,2023-03-15,1.003881764774697,73662783701.2793,88711070851.06427
2767,tether,2023-03-16,1.0065838509569198,74750701091.58803,80989287076.21484
2768,tether,2023-03-17,1.0069881467210517,74845805871.10883,55711184030.5586
2769,tether,2023-03-18,1.0,76181018246.9454,46955253597.99999
2770,tether,2023-03-19,1.000000000000008,76220833431.4474,43345175884.0
2771,tether,2023-03-20,1.0056104594393585,76784764102.20827,52736294701.00001
2772,tether,2023-03-21,1.0095940522274818,76852694601.8154,50214824170.0
2773,tether,2023-03-22,1.0069317095125425,77348485075.2475,50999818712.0
2774,tether,2023-03-23,1.007806772921929,77988820276.12372,51748798673.78007
2775,tether,2023-03-24,1.0047654136364954,78372882681.58614,32259255206.060497
2776,tether,2023-03-25,1.0019190880784417,79581658858.01941,34121646700.66709
2777,tether,2023-03-26,1.0076035228333418,79623139461.57642,24400779907.98165
2778,tether,2023-03-27,1.001102557238932,79174842323.5603,23064969258.59126
2779,tether,2023-03-28,1.0020172443568969,79555652816.88434,29501041702.53728
2780,tether,2023-03-29,1.0010613610598385,79597410585.38544,27646476417.498695
2781,tether,2023-03-30,1.0006765727836773,79636370260.18375,32482599442.832207
2782,tether,2023-03-31,1.0006736495347306,79708195096.12521,34656392597.79841
2783,tether,2023-04-01,1.0008899282242656,79808588133.30806,29874023429.955433
2784,tether,2023-04-02,1.0011873383652106,79772056639.103,18039579982.779892
2785,tether,2023-04-03,1.0020219599650837,79792660516.37926,18937046329.747795
2786,tether,2023-04-04,1.0002890478121205,79874799190.06126,33846295418.619293
2787,tether,2023-04-05,1.0011890462779678,80081067435.1964,27307278314.97007
2788,tether,2023-04-06,1.0002644819073356,80140266879.62009,27633691850.591934
2789,tether,2023-04-07,1.000621433410576,80188675274.39629,22623151065.65078
2790,tether,2023-04-08,1.0011058570577147,80268298419.65393,18548285385.588577
2791,tether,2023-04-09,1.0010214146819667,80306857722.22342,17557605161.695118
2792,tether,2023-04-10,1.0013587032512785,80310814337.5286,19218489631.17867
2793,tether,2023-04-11,1.0011665125287472,80390805147.35063,26264825227.789898
2794,tether,2023-04-12,1.0010535546166355,80526255295.43082,28280855887.545532
2795,tether,2023-04-13,1.0007944670821702,80667591426.44553,30664802859.927193
2796,tether,2023-04-14,1.001765945894071,80886569881.39658,28798275094.47395
2797,tether,2023-04-15,1.001115281273318,80869263894.07669,38652292144.266685
2798,tether,2023-04-16,1.0006996712002458,80993005658.63786,21813314655.312077
2799,tether,2023-04-17,1.0008969706648332,80983997260.14981,21180143607.523533
2800,tether,2023-04-18,1.0015826257626514,81022519469.1722,29680367897.540672
2801,tether,2023-04-19,1.000532391170918,81124243453.9212,29616720696.275673
2802,tether,2023-04-20,1.0013568483203215,81576461707.21233,40775850572.628296
2803,tether,2023-04-21,1.0003809137643753,81432223467.57095,33850631738.252155
2804,tether,2023-04-22,1.001170706014844,81482240781.84691,32874452175.146168
2805,tether,2023-04-23,1.0020009378534893,81601259475.5642,18029599677.252316
2806,tether,2023-04-24,1.00116375783237,81498022564.96622,17557029367.04201
2807,tether,2023-04-25,1.0007167951427052,81561952839.31276,23174575651.24444
2808,tether,2023-04-26,1.0014737126187836,81650664075.8101,23815476982.594337
2809,tether,2023-04-27,1.000296836942415,81618274278.07602,42728517018.06984
2810,tether,2023-04-28,1.001350899248264,81714368057.79353,34953224145.46865
2811,tether,2023-04-29,1.0007938359000932,81713940555.01346,25277099047.73672
2812,tether,2023-04-30,1.000952488788206,81811659037.79712,13491816831.169899
2813,tether,2023-05-01,1.0013626079294586,81834959453.01086,18862210774.189518
2814,tether,2023-05-02,1.001332354405031,81873049553.9293,26517216172.218746
2815,tether,2023-05-03,1.0013405330723832,81882894005.45645,22845821557.870777
2816,tether,2023-05-04,1.0003731491865995,81989333426.1504,27599627945.409744
2817,tether,2023-05-05,1.000573586856295,82166156610.54845,10260443407.776764
2818,tether,2023-05-06,1.0013408781850142,82151905581.7886,18857165134.186428
2819,tether,2023-05-07,1.0017414376831404,82239351555.02676,23546975147.57008
2820,tether,2023-05-08,1.0014778730229446,81979806768.98271,14673735668.719307
2821,tether,2023-05-09,1.0008933946822607,82444600542.1588,31517422203.536057
2822,tether,2023-05-10,0.998773584418374,82501557251.18872,16814773339.949299
2823,tether,2023-05-11,0.9997730914912693,82565452645.59608,13254326645.678404
2824,tether,2023-05-12,0.9999926442450879,82667039654.89803,24966468466.75595
2825,tether,2023-05-13,1.0010597307143012,82799743141.6915,22948485384.837734
2826,tether,2023-05-14,1.0007015823514978,83088864855.27592,13610775328.44514
2827,tether,2023-05-15,1.0000412226369675,82795486682.09766,12887195724.106913
2828,tether,2023-05-16,1.0016350204970128,82803772135.3671,20209244399.28626
2829,tether,2023-05-17,1.000153869534579,82847420820.40103,18183872793.428925
2830,tether,2023-05-18,0.999302334528343,82854296237.72488,15053422109.675333
2831,tether,2023-05-19,0.999370508017546,82877902315.1606,13318816749.052858
2832,tether,2023-05-20,1.000565722157502,82912724184.7996,8386664936.126447
2833,tether,2023-05-21,1.0001177881758423,82935921774.5457,6894277527.257222
2834,tether,2023-05-22,1.0003978793452966,82951150480.0993,11892096121.553825
2835,tether,2023-05-23,1.0001901853873807,82986871465.61473,11515676906.842184
2836,tether,2023-05-24,1.0000759933014864,83010344061.6914,16157719373.315718
2837,tether,2023-05-25,0.9996633161334962,83087445100.9739,21879143806.39798
2838,tether,2023-05-26,0.9998546264977252,83050428815.98918,20626803742.31419
2839,tether,2023-05-27,1.0006694844916575,83125090385.81488,10843817553.492998
2840,tether,2023-05-28,1.0001474591967683,83115259981.77856,12993634045.74157
2841,tether,2023-05-29,1.0002155757169435,83238961008.24347,16818048302.619102
2842,tether,2023-05-30,1.0004538437650705,83179557093.94339,20805714567.75866
2843,tether,2023-05-31,1.0002768822343326,83178632658.51576,18100413202.709904
2844,tether,2023-06-01,1.000403806707414,83259425002.24538,20382863080.558514
2845,tether,2023-06-02,1.0002824103469976,83245325860.45761,11938083548.876156
2846,tether,2023-06-03,1.0003765714505408,83185392884.92227,14132729009.724371
2847,tether,2023-06-04,1.0003733188731239,83181185644.95522,12505685639.732773
2848,tether,2023-06-05,1.0024604902656848,83202873665.42276,12091623951.906898
2849,tether,2023-06-06,1.0014599108165811,83214677269.12456,20606961636.880287
2850,tether,2023-06-07,1.0004545640825404,83215224249.20848,28583258275.355717
2851,tether,2023-06-08,0.9998485018624065,83294694375.8993,26966533466.848427
2852,tether,2023-06-09,0.9998031712508338,83314341457.23004,16157443170.739286
2853,tether,2023-06-10,0.9999353667268374,83340103621.55147,10133131764.691437
2854,tether,2023-06-11,1.0005425670886527,83392178490.08475,30912006845.126934
2855,tether,2023-06-12,1.0005488381681502,83421999682.59865,15722496984.665714
2856,tether,2023-06-13,1.0003618518946387,83412876219.14725,19555473232.616512
2857,tether,2023-06-14,0.9989999030777137,83477452867.17456,17999665062.59847
2858,tether,2023-06-15,0.9990575435310662,83520295613.2809,14333003063.97966
2859,tether,2023-06-16,0.999088388977999,83531769676.53441,19100399151.19726
2860,tether,2023-06-17,0.9993655187980076,83512114862.29964,20825513615.74261
2861,tether,2023-06-18,0.9989070475232625,83510630760.90634,12921626224.316065
2862,tether,2023-06-19,0.9996073859739449,83130615716.81691,12287433243.243479
2863,tether,2023-06-20,1.0001187662344246,83176269486.24306,12696832719.279644
2864,tether,2023-06-21,0.999060525973033,83135121982.19963,20880943880.76952
2865,tether,2023-06-22,1.0008414807989598,83170086674.34586,37604348904.13151
2866,tether,2023-06-23,1.0008559696469361,83172721039.26547,13604556265.466303
2867,tether,2023-06-24,1.000698926146333,83349230026.90846,27490690982.21527
2868,tether,2023-06-25,1.0008726730273607,83310443944.22711,13928337335.107206
2869,tether,2023-06-26,0.9996999119797204,83241756372.50633,14651066137.016628
2870,tether,2023-06-27,1.0002500919938884,83129801763.55685,22557703195.955856
2871,tether,2023-06-28,0.9998202078282138,83283881739.39743,20500258844.818214
2872,tether,2023-06-29,0.9994506236050122,83317728409.27911,17418987220.982967
2873,tether,2023-06-30,1.0003833216265783,83395956301.867,16112541256.837347
2874,tether,2023-07-01,0.9995964530617081,83284621552.31244,40611671688.7483
2875,tether,2023-07-02,1.0001834506123823,83335613301.6225,9513166274.446636
2876,tether,2023-07-03,0.9990191267051235,83275413162.65305,9641964189.840517
2877,tether,2023-07-04,0.999795592054086,83340559709.13902,23818500312.616814
2878,tether,2023-07-05,0.9999385227397539,83379982352.33514,16421946137.034252
2879,tether,2023-07-06,0.9992324189691514,83318318450.32018,15763916837.270567
2880,tether,2023-07-07,0.9999991428847104,83485321161.53781,29431199350.180206
2881,tether,2023-07-08,1.0001222567391679,83361580540.12299,11580264459.262157
2882,tether,2023-07-09,1.0002422863538163,83400094970.38133,12430990317.222069
2883,tether,2023-07-10,0.9998358275612065,83401941911.69394,9027084566.994236
2884,tether,2023-07-11,1.0000960808426629,83357075149.29001,18933578946.95063
2885,tether,2023-07-12,1.000126277483578,83401280506.39957,16799272349.371576
2886,tether,2023-07-13,1.0005074515751453,83403277912.52115,17906318480.993587
2887,tether,2023-07-14,1.0003916021641654,83325381227.48358,41189381561.33435
2888,tether,2023-07-15,1.0007066392877917,83642019367.73041,38115912805.16676
2889,tether,2023-07-16,1.0006530884475466,83663934660.37202,14687396233.684244
2890,tether,2023-07-17,1.0005482868732642,83509799726.48723,10365851133.897045
2891,tether,2023-07-18,0.9998071871420023,83743480630.29497,9569142031.318148
2892,tether,2023-07-19,1.0004809519836453,83790732854.88849,20811143044.811424
2893,tether,2023-07-20,1.0002928762456451,83734085145.09355,18728809603.79993
2894,tether,2023-07-21,1.0001992653281024,83839342615.98102,22829568120.206112
2895,tether,2023-07-22,1.000050382290215,83784332315.95091,19003075543.919186
2896,tether,2023-07-23,0.9997490526422014,83804674505.69337,9669080041.186516
2897,tether,2023-07-24,0.999898413750001,83755687819.48451,13086306837.397448
2898,tether,2023-07-25,1.0000973295833209,83792795551.98889,23022131554.691906
2899,tether,2023-07-26,0.9996062705921892,83790318776.21411,12105247897.253216
2900,tether,2023-07-27,1.0008326044089932,83895071911.8851,10714717923.692095
2901,tether,2023-07-28,0.999739572533881,83781752304.07178,13900641436.011621
2902,tether,2023-07-29,0.9999453849555628,83827866970.28653,11602381889.644108
2903,tether,2023-07-30,0.9999745347844408,83822465176.84192,7077454568.378146
2904,tether,2023-07-31,1.0002378457856913,83823744370.67871,13108022081.57921
2905,tether,2023-08-01,0.999866830556736,83791388839.53244,13098215453.817194
2906,tether,2023-08-02,0.9999415960949525,83816313473.61049,25377039033.12224
2907,tether,2023-08-03,0.999241912887552,83888527906.0555,23643854095.0633
2908,tether,2023-08-04,0.9986798538079775,83841060938.9211,17894208326.919086
2909,tether,2023-08-05,0.9989124954709581,83719693334.73195,11293689345.822758
2910,tether,2023-08-06,0.9989869260138814,83816979241.18967,8632620439.423523
2911,tether,2023-08-07,0.9983198416783463,83751692193.03862,11345706293.528992
2912,tether,2023-08-08,0.9988731533009275,83464564710.04935,22713171469.689056
2913,tether,2023-08-09,0.9999454982095487,83534670798.40623,25194087093.52214
2914,tether,2023-08-10,0.9997120082401099,83496944483.02469,18767301829.031578
2915,tether,2023-08-11,0.9988989814309317,83445632345.53148,10890096033.917694
2916,tether,2023-08-12,0.9989379212012733,83313809612.89717,8184751224.058282
2917,tether,2023-08-13,0.9993771983831886,83355420569.70955,9189020281.947243
2918,tether,2023-08-14,0.9993836393270443,83303287526.81169,9254138040.705431
2919,tether,2023-08-15,0.998712649259746,83323482665.83325,12792365654.7868
2920,uniswap,2022-08-16,8.487596374012835,3870731351.212564,171830546.06584132
2921,uniswap,2022-08-17,8.358089343613347,3806961894.7399244,145540639.56498542
2922,uniswap,2022-08-18,7.951894537329147,3629095690.349547,141829687.99111882
2923,uniswap,2022-08-19,7.614274031549917,3486610728.542949,131674854.23955394
2924,uniswap,2022-08-20,6.911861541755634,3144755426.385566,194398388.05793324
2925,uniswap,2022-08-21,7.018483200631411,3198136658.43187,117242717.66195308
2926,uniswap,2022-08-22,7.238980058592153,3310168836.6166897,107277114.98041654
2927,uniswap,2022-08-23,6.9790200055324725,3176263345.6732116,149551841.46980554
2928,uniswap,2022-08-24,7.131990486212586,3253049640.7882004,126686984.91119508
2929,uniswap,2022-08-25,7.0464088366213415,3215622229.1014767,110190545.68405297
2930,uniswap,2022-08-26,7.03369981739673,3215555578.998428,106338723.24209042
2931,uniswap,2022-08-27,6.133331977148247,2786909804.559747,163172295.37330094
2932,uniswap,2022-08-28,6.073437821543046,2773082373.537217,104639961.14573488
2933,uniswap,2022-08-29,5.764991997558599,2635501972.9769325,95356004.40547784
2934,uniswap,2022-08-30,6.350542520532632,2907515708.3495407,107904269.76169509
2935,uniswap,2022-08-31,6.163301475217598,2819948140.616467,105976938.53303415
2936,uniswap,2022-09-01,6.125115168853497,2793283428.62159,134215320.95428367
2937,uniswap,2022-09-02,6.332898275403515,2888832071.1322165,94232693.13504863
2938,uniswap,2022-09-03,6.38235738167703,2912133138.490429,101417652.1941877
2939,uniswap,2022-09-04,6.296323117846643,2877101942.5088115,53443312.9656485
2940,uniswap,2022-09-05,6.465545230152428,2950417551.1066465,69153556.16203214
2941,uniswap,2022-09-06,6.58018468352766,3024417794.4278426,98151322.7948251
2942,uniswap,2022-09-07,5.848429846645117,4410086495.421912,132935144.00974947
2943,uniswap,2022-09-08,6.128322519627089,4637926924.556039,91858250.1097922
2944,uniswap,2022-09-09,6.172504175094315,4649226277.368335,91120882.90813552
2945,uniswap,2022-09-10,6.498559738461215,4906096677.896451,147428056.83881712
2946,uniswap,2022-09-11,6.670928651690835,5025137963.200916,118407901.3653863
2947,uniswap,2022-09-12,6.485539387977393,4886424649.044754,103097539.80054569
2948,uniswap,2022-09-13,6.640459100458256,4999751544.587105,153618941.5561403
2949,uniswap,2022-09-14,6.042731255902864,4561491579.432594,128701413.60901722
2950,uniswap,2022-09-15,6.2030482580103845,4660618941.02644,93596153.3633857
2951,uniswap,2022-09-16,5.875800521107098,4438359067.07736,108654631.2295326
2952,uniswap,2022-09-17,5.809428027599671,4378676491.532915,68111313.31958322
2953,uniswap,2022-09-18,6.030038463664074,4543186169.515078,62616604.36945425
2954,uniswap,2022-09-19,5.4686230260594275,4135201501.9601474,80474947.35315666
2955,uniswap,2022-09-20,5.483130973870283,4143772649.845364,100185619.41594066
2956,uniswap,2022-09-21,5.296145552494316,3998178209.933585,71294879.91925144
2957,uniswap,2022-09-22,5.366569737317176,4035010356.3431234,108538004.59929575
2958,uniswap,2022-09-23,5.750867462819149,4333435262.240132,106188160.18727766
2959,uniswap,2022-09-24,5.9219147365361895,4484574254.805922,106787099.70723721
2960,uniswap,2022-09-25,5.797004572005534,4369588814.824373,72775258.09711422
2961,uniswap,2022-09-26,5.665178060404816,4261519782.2683682,64317107.67600176
2962,uniswap,2022-09-27,5.912863374636419,4443884657.095913,113057951.73849376
2963,uniswap,2022-09-28,6.392926808485947,4822931998.435526,227458444.80420014
2964,uniswap,2022-09-29,6.571668275775113,4955322884.841404,168195462.43595877
2965,uniswap,2022-09-30,6.366893069445051,4799652346.680209,120959299.86323705
2966,uniswap,2022-10-01,6.449789651318068,4860601042.926826,158714828.64574334
2967,uniswap,2022-10-02,6.399746772547099,4823140320.8635645,94829934.01969229
2968,uniswap,2022-10-03,6.253461921699589,4725134304.930617,135060189.68133292
2969,uniswap,2022-10-04,6.6409760475762445,5014935117.615237,161864706.93747154
2970,uniswap,2022-10-05,6.654146001154844,5020100137.51724,166658973.04613245
2971,uniswap,2022-10-06,6.795147586410538,5119652288.056191,106455819.58988123
2972,uniswap,2022-10-07,6.864872449725943,5178407294.507345,144315494.55938753
2973,uniswap,2022-10-08,6.753943368440368,5086229249.260882,136193573.6349079
2974,uniswap,2022-10-09,6.515069127497363,4911460994.305966,71466320.97269987
2975,uniswap,2022-10-10,6.6305365180246145,4986924384.046281,59114393.032297924
2976,uniswap,2022-10-11,6.4012184229747975,4813719788.1699,80774928.97245811
2977,uniswap,2022-10-12,5.986531541881004,4509618832.568811,107677360.85662068
2978,uniswap,2022-10-13,6.0587182276260085,4568938391.425436,65133312.18623727
2979,uniswap,2022-10-14,6.134284643401114,4623754177.013012,189175947.28956205
2980,uniswap,2022-10-15,6.30005368466895,4760731137.776821,146364641.50268418
2981,uniswap,2022-10-16,6.04482442888401,4557244724.786425,67132673.59495027
2982,uniswap,2022-10-17,6.10387321178815,4598676113.326317,55530512.6520336
2983,uniswap,2022-10-18,6.411170647432015,4828685697.007588,84220709.82577284
2984,uniswap,2022-10-19,6.540104832088629,4936156273.154763,129146209.49989708
2985,uniswap,2022-10-20,6.596896777870538,4955180899.075148,178212735.29441246
2986,uniswap,2022-10-21,6.086067562915669,4591490887.285317,156258200.55092138
2987,uniswap,2022-10-22,6.031616745696729,4533125984.707485,184700005.1092032
2988,uniswap,2022-10-23,6.091262338274946,4590343042.700932,77129897.86718656
2989,uniswap,2022-10-24,6.28737757633336,4733498801.730078,99192654.67104685
2990,uniswap,2022-10-25,6.134578583566461,4618545541.217412,104407046.88744636
2991,uniswap,2022-10-26,6.572516530111744,4950636963.345613,157895679.42817828
2992,uniswap,2022-10-27,6.719826319175614,5062240014.468626,156810503.5751189
2993,uniswap,2022-10-28,6.830931610112703,5160129016.085454,231523100.10429376
2994,uniswap,2022-10-29,6.871135837687884,5173563934.134061,259430120.06403166
2995,uniswap,2022-10-30,7.070248424944524,5317522718.360287,228460341.59612802
2996,uniswap,2022-10-31,6.900161241443228,5195567237.446771,171266477.52887878
2997,uniswap,2022-11-01,6.973267146791797,5245239506.658086,155703577.4265553
2998,uniswap,2022-11-02,7.126841470605075,5375258887.219984,222242359.2910008
2999,uniswap,2022-11-03,7.097751966036811,5351315424.37054,249912512.17392603
3000,uniswap,2022-11-04,6.931824541663171,5216773780.395424,215877174.28522786
3001,uniswap,2022-11-05,7.536891047031909,5672097328.895453,298751768.41331035
3002,uniswap,2022-11-06,7.685619212659444,5811914190.814124,206669261.73811632
3003,uniswap,2022-11-07,7.077442954119303,5349861013.427424,172696407.77044493
3004,uniswap,2022-11-08,7.011834984600807,5278342715.528714,286058164.9913443
3005,uniswap,2022-11-09,6.058522969009832,4595361546.702121,387410178.28844416
3006,uniswap,2022-11-10,4.852348641006599,3662750561.4757123,305501409.60559636
3007,uniswap,2022-11-11,5.7614677235989085,4335997316.158445,309805549.20692074
3008,uniswap,2022-11-12,6.115676589436729,4535346870.409862,264148815.88289696
3009,uniswap,2022-11-13,5.54387568666794,4167838210.407343,242222876.60308167
3010,uniswap,2022-11-14,5.826857975211335,4351154810.054022,234866484.69419807
3011,uniswap,2022-11-15,6.071890571471863,4586662908.314141,209308154.2844806
3012,uniswap,2022-11-16,6.292715850580665,4746335341.889519,174099282.70583573
3013,uniswap,2022-11-17,5.973992823452979,4489495044.916041,124292419.22975114
3014,uniswap,2022-11-18,5.743560841508234,4334500340.676594,85678707.04914345
3015,uniswap,2022-11-19,5.851385996772919,4404388901.78971,95781461.1918154
3016,uniswap,2022-11-20,5.767886969354576,4349855236.526934,64827819.201040134
3017,uniswap,2022-11-21,5.440128154967822,4101158227.716471,75519789.68864788
3018,uniswap,2022-11-22,5.197532276024897,3908735642.681003,138486879.58190128
3019,uniswap,2022-11-23,5.2797840184310925,3994409560.3907714,151639095.51117373
3020,uniswap,2022-11-24,5.493320142138577,4156239318.6230745,109211920.91705221
3021,uniswap,2022-11-25,5.451225943148054,4105196579.1634164,81025801.71001168
3022,uniswap,2022-11-26,5.415623603275854,4086896072.724891,90145065.27516909
3023,uniswap,2022-11-27,5.412829847064596,4076996629.978301,95357496.24874334
3024,uniswap,2022-11-28,5.408027820774965,4087542754.429011,65789199.78547693
3025,uniswap,2022-11-29,5.297633053860745,3993012537.9204254,75442476.7631252
3026,uniswap,2022-11-30,5.464484221894646,4124476225.1785235,65495410.030420184
3027,uniswap,2022-12-01,5.882552304312485,4439327368.465463,150433333.60032076
3028,uniswap,2022-12-02,5.888900528962114,4434128710.549324,111109736.36136433
3029,uniswap,2022-12-03,6.335947441103496,4766102165.587983,171245639.54493967
3030,uniswap,2022-12-04,6.102891886890248,4613353094.132692,106218617.00568841
3031,uniswap,2022-12-05,6.278590467868176,4733927906.961663,67613000.01333992
3032,uniswap,2022-12-06,6.180378214803869,4657393065.086532,94159417.10519522
3033,uniswap,2022-12-07,6.179808491466686,4647142734.333487,76895911.03361364
3034,uniswap,2022-12-08,6.023331445114929,4545496178.708692,80286654.61916253
3035,uniswap,2022-12-09,6.180169804659711,4655389318.21514,82644954.34137882
3036,uniswap,2022-12-10,6.158734964956006,4635942273.740534,80223057.01293229
3037,uniswap,2022-12-11,6.070375482395842,4575833245.840452,39926476.7430024
3038,uniswap,2022-12-12,5.926524766395477,4462896141.216207,46283126.57696332
3039,uniswap,2022-12-13,5.9226557759099405,4463084986.402193,64069582.4392402
3040,uniswap,2022-12-14,6.089239044968137,4589431873.134235,93028749.8355626
3041,uniswap,2022-12-15,5.915107420220311,4461372498.76887,88518069.74242969
3042,uniswap,2022-12-16,5.786407077224275,4370544567.691772,91776086.4054852
3043,uniswap,2022-12-17,5.296617847237674,3988210097.943355,112636835.82925606
3044,uniswap,2022-12-18,5.396114690110507,4073089144.0734463,81505435.82070029
3045,uniswap,2022-12-19,5.326501373647668,4034944952.6973896,34810559.44791612
3046,uniswap,2022-12-20,5.092643829728147,3843080447.7772746,60677734.16190145
3047,uniswap,2022-12-21,5.355466152157143,4037769710.9553847,53834829.070261486
3048,uniswap,2022-12-22,5.311116117485838,4000278734.0502133,44342462.62525909
3049,uniswap,2022-12-23,5.357034381676085,4029684866.7154727,53273082.46483072
3050,uniswap,2022-12-24,5.263563474799354,3958039591.0984626,54604584.53296351
3051,uniswap,2022-12-25,5.201876566883033,3924595426.222731,38279664.801380046
3052,uniswap,2022-12-26,5.153709467509256,3882946821.94123,50213295.913799934
